   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.70237,             0.33186,             0.35419,             0.20044,            0.036264,           0.0098713,             0.01125,             0.01397,                0.01,             0.87409,             0.00055,              1.7325,             0.94049,             0.08421,             0.03906,             0.44616,               1.177,             0.80486,              1.0779,                 0.2,              4.7189,                   0,             0.01986,             0.59244,             0.33711,                   0,             0.10404,              0.3491,                   0,                   0,                   0,                 0.5,             0.92982,                   0,                   0,              4.1322
             0.71319,             0.33047,             0.36253,             0.20082,            0.034806,           0.0091736,            0.010421,             0.01547,                0.01,             0.86049,              0.0005,              1.9819,                0.95,             0.08542,             0.03847,              0.4216,              1.1652,             0.78896,              1.0459,                 0.2,              4.6447,                   0,             0.02222,             0.59347,             0.33065,                   0,             0.10404,             0.37934,                   0,                   0,                   0,                 0.5,             0.92311,                   0,                   0,              4.1529
             0.64054,             0.31175,             0.31292,             0.16617,             0.04082,            0.011723,            0.011949,             0.01473,                0.01,             0.96306,             0.00071,              1.5131,                0.95,             0.07178,             0.04008,             0.49126,             0.81671,              0.8845,              1.0468,                 0.2,              5.2253,                   0,             0.02351,             0.49204,             0.35006,                   0,             0.08912,             0.34644,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.6032
             0.69504,             0.35226,             0.35593,             0.20368,            0.040049,           0.0098819,            0.010517,             0.01424,                0.01,              0.8766,             0.00055,              1.8273,                0.95,             0.08149,              0.0439,             0.43309,              1.0708,             0.82668,              1.0459,                 0.2,               4.651,                   0,             0.01987,             0.56769,             0.33489,                   0,             0.10473,             0.37481,                   0,                   0,                   0,                 0.5,             0.96684,                   0,                   0,              3.7963
             0.71211,             0.33224,             0.36326,             0.20573,            0.032656,            0.010572,            0.011914,             0.01218,                0.01,             0.84058,             0.00048,              1.8683,             0.69743,             0.05023,             0.03565,             0.44388,              1.2792,             0.82193,              1.1408,                 0.2,              4.8589,                   0,             0.02667,             0.55424,             0.33489,                   0,             0.10954,             0.34798,                   0,                   0,                   0,                 0.5,             0.89838,                   0,                   0,              4.0212
              0.7383,             0.33773,             0.37654,             0.21841,             0.04055,            0.011248,             0.01076,             0.01364,                0.01,             0.84095,             0.00054,              1.9465,              0.9459,              0.0824,             0.04449,             0.43361,              1.1276,             0.86799,              1.1419,                 0.2,               4.651,                   0,             0.02123,             0.54772,             0.39092,                   0,             0.10157,             0.33673,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              3.7963
             0.73596,             0.33159,             0.36674,             0.21144,            0.036266,           0.0095683,            0.011106,             0.01424,                0.01,             0.86233,             0.00054,              1.8291,                0.95,             0.08169,             0.03992,             0.46388,              1.1075,             0.78896,              1.0367,                 0.2,              4.6568,                   0,             0.02125,             0.55424,             0.33571,                   0,             0.10372,             0.34644,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              3.7963
              0.5404,             0.21704,             0.20146,            0.085664,            0.064417,            0.012372,            0.015826,             0.01539,             0.01183,                0.98,             0.00049,             0.78539,                0.95,             0.09831,             0.05545,             0.46388,              1.1142,             0.88731,              1.0367,                 0.2,              4.8373,                   0,             0.01536,             0.37962,             0.48144,                   0,             0.10737,              0.3148,                   0,                   0,                   0,                 0.5,             0.38219,                   0,                   0,              3.7963
             0.71977,             0.33783,              0.3691,             0.20211,            0.036461,           0.0092546,            0.011951,             0.01335,                0.01,             0.84457,             0.00051,              1.8069,                0.95,             0.08169,             0.03928,             0.45924,              1.1075,             0.78553,              1.0323,                 0.2,              4.6851,                   0,             0.02125,             0.55424,             0.33571,                   0,             0.10395,             0.33684,                   0,                   0,                   0,                 0.5,             0.83975,                   0,                   0,              3.3291
             0.69685,             0.32427,             0.34442,             0.19046,            0.038409,           0.0096532,            0.011607,             0.01614,             0.01014,             0.82362,             0.00052,               1.836,                0.95,             0.08169,             0.03992,             0.46205,              1.1245,             0.72409,              1.0367,                 0.2,              5.5268,                   0,             0.02097,             0.62192,             0.33571,                   0,             0.12271,             0.31969,                   0,                   0,                   0,                 0.5,             0.76519,                   0,                   0,              3.7963
             0.65662,              0.3214,             0.32671,             0.17852,            0.037145,           0.0082695,            0.015219,             0.01074,                0.01,             0.87761,             0.00056,              1.6749,             0.86561,             0.08821,             0.03992,             0.50165,              1.2409,             0.78896,              0.8453,                 0.2,              4.7724,                   0,             0.02101,             0.55424,             0.35079,                   0,             0.10934,             0.31758,                   0,                   0,                   0,                 0.5,             0.87754,                   0,                   0,              2.7861
             0.66451,             0.32141,             0.33152,             0.19419,            0.034695,           0.0079447,            0.011127,             0.01398,                0.01,             0.84412,             0.00051,              1.9508,              0.8486,             0.08169,             0.03992,             0.42661,               1.011,             0.82915,              1.0077,                 0.2,              3.9413,                   0,             0.02046,             0.55097,             0.43429,                   0,              0.1157,             0.36688,                   0,                   0,                   0,                 0.5,             0.76525,                   0,                   0,              3.6338
             0.68928,             0.32889,             0.34231,             0.19255,            0.036313,            0.011457,            0.013711,             0.01424,                0.01,             0.79964,             0.00063,              2.0139,             0.88577,             0.08634,             0.03964,             0.46388,               1.249,             0.91343,              1.0982,                 0.2,              4.6568,                   0,             0.01989,             0.59095,             0.42959,                   0,              0.1011,              0.3354,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.5179
             0.70129,             0.33957,             0.35947,              0.1992,            0.035848,           0.0088494,            0.012112,             0.01424,                0.01,              0.8587,             0.00054,              1.8655,                0.95,              0.0822,             0.03952,             0.46388,              1.1021,             0.77472,              1.0205,                 0.2,              4.6116,                   0,             0.02125,             0.55148,             0.33751,                   0,             0.10189,             0.33942,                   0,                   0,                   0,                 0.5,             0.88274,                   0,                   0,              3.8835
             0.68948,             0.32724,             0.34455,             0.18916,            0.031268,           0.0059933,            0.010937,             0.01717,             0.01367,             0.86233,             0.00054,              1.7912,                0.95,             0.09839,             0.03434,             0.46388,             0.99217,             0.97199,             0.57356,                 0.2,              3.9244,                   0,             0.01639,             0.55424,             0.38606,                   0,             0.09701,             0.37595,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              3.4153
             0.70144,             0.33015,             0.33726,             0.18534,            0.039563,           0.0095494,            0.015352,             0.01283,             0.01115,             0.84704,             0.00054,              1.8196,                0.95,             0.07723,             0.04306,             0.56183,              1.0601,             0.79762,              1.0475,                 0.2,               4.715,                   0,             0.02595,             0.55424,             0.33571,                   0,             0.09893,             0.30215,                   0,                   0,                   0,                 0.5,             0.84709,                   0,                   0,              2.8547
             0.68319,             0.33749,             0.35378,             0.19685,            0.034565,           0.0095741,            0.010921,             0.01424,                0.01,             0.86233,             0.00053,              1.7427,             0.93117,             0.07902,             0.03718,             0.45129,               1.068,             0.78698,              1.0367,                 0.2,              4.8519,                   0,             0.02078,             0.58943,             0.32139,                   0,             0.10372,              0.3412,                   0,                   0,                   0,                 0.5,             0.83406,                   0,                   0,              3.6108
             0.70066,             0.31468,             0.34127,             0.18894,            0.041122,           0.0087978,            0.013258,             0.01392,             0.01085,             0.85681,             0.00059,              2.1257,             0.84879,             0.07226,             0.04441,             0.49915,              1.0603,             0.79714,              0.9591,                 0.2,              4.6568,                   0,             0.02125,             0.58001,             0.33571,                   0,             0.11017,              0.3038,                   0,                   0,                   0,                 0.5,             0.92338,                   0,                   0,              3.4738
             0.69948,             0.32359,             0.34059,             0.18634,            0.035085,           0.0091335,            0.012662,             0.01424,             0.01068,             0.89083,             0.00054,              1.8291,                0.95,             0.07931,             0.03728,             0.47577,              1.1075,             0.76068,              1.0367,                 0.2,              4.6312,                   0,             0.02095,             0.56299,              0.3236,                   0,             0.10038,             0.29701,                   0,                   0,                   0,                 0.5,             0.83928,                   0,                   0,              3.7963
             0.67977,              0.3423,             0.35494,             0.19462,            0.029049,           0.0061369,            0.009328,             0.01424,                0.01,             0.91109,             0.00046,              2.1889,                0.95,             0.06002,              0.0317,             0.31934,              1.2127,             0.78896,             0.74152,                 0.2,              4.0584,                   0,             0.02609,             0.55424,             0.27511,                   0,             0.10231,             0.37728,                   0,                   0,                   0,                 0.5,             0.84411,                   0,                   0,              5.0751
             0.70266,              0.3282,             0.34938,             0.19352,            0.033378,           0.0094387,            0.017382,             0.01197,                0.01,             0.86233,             0.00047,              1.7278,                0.95,             0.08169,             0.03572,             0.56384,              1.2883,             0.82783,              1.1436,                 0.2,              4.2564,                   0,             0.02791,             0.55424,             0.32482,                   0,             0.13738,              0.3372,                   0,                   0,                   0,                 0.5,             0.90202,                   0,                   0,              3.7963
                0.68,             0.34089,             0.35315,             0.19848,             0.03581,           0.0091376,            0.012105,             0.01436,             0.01013,             0.86471,             0.00053,              1.8315,                0.95,             0.08128,             0.03957,             0.47221,              1.1075,             0.81478,              1.0098,                 0.2,               4.557,                   0,             0.02113,             0.56315,             0.33138,                   0,             0.10372,             0.34198,                   0,                   0,                   0,                 0.5,               0.886,                   0,                   0,              3.8001
             0.72081,             0.32414,             0.35929,             0.20152,            0.042991,           0.0097162,            0.013714,             0.01405,                0.01,             0.86233,             0.00054,              1.8291,             0.87979,             0.09186,             0.04544,             0.56729,             0.98013,              0.9032,             0.79645,                 0.2,              5.5422,                   0,             0.02125,             0.55424,              0.2827,                   0,             0.10372,             0.27713,                   0,                   0,                   0,                 0.5,             0.92282,                   0,                   0,              3.7963
             0.72726,             0.32638,             0.35165,             0.19705,            0.045468,            0.014424,            0.011657,             0.01126,             0.01113,              0.8134,             0.00053,              1.9965,                0.95,             0.07522,             0.04751,             0.44384,             0.97496,              1.0708,              1.0367,                 0.2,              5.4814,                   0,             0.02125,             0.60426,             0.41032,                   0,             0.06832,             0.19456,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.7151
             0.74384,              0.3196,             0.35165,             0.19992,            0.035223,            0.010418,            0.011617,             0.01438,             0.01032,             0.86959,             0.00054,              1.8364,                0.95,             0.08437,             0.03873,             0.44433,              1.1218,             0.83074,              1.0925,                 0.2,              4.6568,                   0,             0.02065,             0.52491,             0.31749,                   0,              0.0967,             0.35333,                   0,                   0,                   0,                 0.5,             0.82567,                   0,                   0,              4.0126
             0.68558,             0.32896,             0.34226,              0.1947,            0.041653,            0.010579,            0.012214,             0.01668,                0.01,             0.86698,             0.00043,              1.8291,             0.93219,             0.06862,             0.04456,             0.46388,              1.0811,             0.83116,              1.1199,                 0.2,              4.6568,                   0,             0.02125,             0.55424,             0.29379,                   0,             0.11245,             0.32637,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.8738
             0.67392,             0.31899,              0.3387,             0.18692,            0.040703,            0.010183,            0.012793,             0.01405,                0.01,             0.89255,             0.00056,              2.0425,             0.91386,             0.08157,             0.04288,             0.46388,              1.1075,              0.7751,             0.93223,                 0.2,              5.1934,                   0,             0.02125,             0.55424,             0.30983,                   0,             0.10725,             0.29032,                   0,                   0,                   0,                 0.5,             0.92617,                   0,                   0,              2.2494
             0.69087,             0.35449,             0.36663,             0.20754,            0.035128,           0.0095209,           0.0090363,             0.01424,                0.01,             0.86233,             0.00049,              1.6461,                0.95,             0.09808,             0.03965,             0.40616,             0.99942,             0.78896,              1.0367,                 0.2,              4.6568,                   0,             0.02125,             0.52445,             0.33571,                   0,             0.10372,             0.34644,                   0,                   0,                   0,                 0.5,             0.92595,                   0,                   0,              3.7963
             0.62447,             0.32336,             0.32234,             0.17475,            0.038138,           0.0084295,            0.014714,             0.01424,             0.01031,             0.89697,             0.00048,              1.9878,                0.95,             0.06712,             0.03992,             0.53196,              1.2402,             0.65654,              1.1376,                 0.2,              4.7381,                   0,             0.02679,             0.55424,             0.33571,                   0,             0.12105,             0.37269,                   0,                   0,                   0,                 0.5,             0.90874,                   0,                   0,              4.6143
             0.73252,             0.33733,             0.36194,              0.2024,            0.036206,           0.0092316,            0.012075,             0.01424,                0.01,             0.86379,             0.00054,              1.8396,             0.94846,             0.08015,             0.03918,             0.46355,              1.1079,             0.75637,              1.0505,                 0.2,               4.736,                   0,             0.02143,             0.54873,             0.33712,                   0,             0.10611,             0.34587,                   0,                   0,                   0,                 0.5,             0.90159,                   0,                   0,              3.7963
             0.73157,             0.34059,             0.36131,             0.19702,            0.036303,           0.0095387,            0.012469,             0.01424,                0.01,             0.86144,             0.00054,              1.8291,             0.94355,             0.08262,             0.03985,             0.46529,              1.1102,             0.78896,              1.0404,                 0.2,              4.6466,                   0,             0.02125,             0.55548,              0.3366,                   0,             0.10356,             0.34525,                   0,                   0,                   0,                 0.5,             0.90285,                   0,                   0,              3.7848
             0.68463,             0.32708,              0.3485,             0.19553,            0.037785,            0.010316,            0.012413,             0.01424,                0.01,             0.86228,             0.00059,              1.8859,                0.95,             0.08169,             0.04091,             0.48329,               1.151,             0.81593,              1.0203,                 0.2,              4.8842,                   0,             0.02009,             0.55424,             0.33137,                   0,             0.10711,             0.34838,                   0,                   0,                   0,                 0.5,             0.86904,                   0,                   0,              3.6795
             0.70912,             0.32314,             0.35749,              0.2033,            0.036069,           0.0089717,             0.01268,             0.01473,             0.01015,              0.8506,             0.00054,              1.7225,                0.95,             0.08169,             0.04025,             0.46442,              1.1261,             0.78393,               1.014,                 0.2,              4.5674,                   0,             0.02125,             0.53756,             0.34638,                   0,             0.10518,             0.33486,                   0,                   0,                   0,                 0.5,             0.82561,                   0,                   0,              3.4964
             0.69214,             0.32981,             0.35218,             0.19526,            0.042748,           0.0099706,              0.0122,             0.01389,              0.0102,             0.86224,              0.0005,              1.7842,                0.95,              0.0748,             0.04655,             0.46388,              1.1188,             0.78896,              1.1127,                 0.2,              4.7863,                   0,             0.02026,             0.55756,             0.38485,                   0,             0.10722,             0.34644,                   0,                   0,                   0,                 0.5,             0.83823,                   0,                   0,              3.7963
             0.71731,             0.33475,              0.3496,             0.19293,            0.032982,           0.0089003,            0.012163,             0.01424,                0.01,              0.8853,             0.00058,              1.7294,                0.95,             0.07481,             0.03554,             0.43492,              1.2662,             0.80677,              1.0367,                 0.2,               4.372,                   0,             0.02113,             0.61271,             0.31704,                   0,             0.10684,             0.40746,                   0,                   0,                   0,                 0.5,              0.8749,                   0,                   0,               4.672
             0.69917,             0.35231,             0.36678,             0.20577,            0.036688,           0.0095259,            0.011813,             0.01422,                0.01,             0.86226,             0.00054,              1.8315,                0.95,             0.08134,             0.03977,             0.46409,               1.104,             0.78877,                1.04,                 0.2,              4.6228,                   0,             0.02125,             0.55224,             0.33499,                   0,             0.10407,             0.34644,                   0,                   0,                   0,                 0.5,             0.89779,                   0,                   0,              3.8035
             0.67071,             0.31738,             0.33961,             0.18917,            0.037919,            0.010234,              0.0135,             0.01639,             0.01246,             0.87225,             0.00054,              2.4881,                0.95,             0.08256,             0.03992,             0.57603,             0.95493,             0.74159,              1.0367,                 0.2,              5.0654,                   0,             0.02209,             0.58856,             0.42561,                   0,             0.10617,             0.38656,                   0,                   0,                   0,                 0.5,             0.94831,                   0,                   0,              2.1263
             0.65979,             0.32599,             0.32623,             0.18173,            0.029687,           0.0078625,            0.010635,             0.01733,                0.01,             0.94105,             0.00051,              1.6866,                0.95,             0.09243,             0.03087,             0.46388,             0.78961,             0.78896,             0.85085,                 0.2,              4.4983,                   0,             0.02657,             0.45214,             0.42091,                   0,             0.09071,             0.43787,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              5.4001
             0.71621,             0.34776,             0.36771,             0.20604,             0.03644,           0.0092944,            0.011985,             0.01423,                0.01,             0.86225,             0.00054,              1.8313,               0.946,              0.0817,             0.03976,             0.46551,              1.1075,              0.7869,              1.0333,                 0.2,              4.6503,                   0,             0.02123,             0.55424,             0.33429,                   0,             0.10332,             0.34641,                   0,                   0,                   0,                 0.5,             0.89759,                   0,                   0,              3.8451
             0.75881,             0.32525,             0.36371,             0.20472,             0.03657,           0.0092561,            0.011443,             0.01424,                0.01,              0.8642,             0.00054,              1.8362,                0.95,             0.08323,             0.04062,             0.45515,              1.1228,             0.78896,              1.0355,                 0.2,              4.6313,                   0,              0.0214,             0.55192,             0.33571,                   0,             0.10183,             0.34151,                   0,                   0,                   0,                 0.5,             0.89846,                   0,                   0,              3.7673
             0.69219,             0.32554,             0.33887,             0.18877,            0.035927,            0.011346,            0.014162,             0.01632,                0.01,             0.83538,             0.00061,                1.98,             0.85667,             0.08136,             0.03901,             0.53258,              1.1275,             0.92636,              1.1582,                 0.2,              4.7447,                   0,             0.02223,             0.42975,               0.251,                   0,             0.10372,             0.31045,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,               5.418
             0.72098,             0.33692,             0.34825,             0.18842,            0.036722,           0.0096177,            0.011749,             0.01446,             0.01009,             0.86233,             0.00049,              1.9469,             0.92693,             0.08253,             0.03986,             0.46388,              1.0473,             0.78896,              1.0639,                 0.2,              4.5661,                   0,              0.0209,             0.52423,             0.35219,                   0,             0.10476,             0.32697,                   0,                   0,                   0,                 0.5,             0.78576,                   0,                   0,              2.6812
             0.69265,             0.33185,             0.35527,             0.20099,            0.031623,           0.0079033,            0.010364,             0.01586,                0.01,             0.86072,             0.00062,              1.8291,                0.95,             0.05113,             0.03585,             0.39897,              1.1487,             0.75785,              1.0367,                 0.2,              4.2745,                   0,             0.02125,             0.40066,             0.36795,                   0,             0.08022,             0.42892,                   0,                   0,                   0,                 0.5,             0.69709,                   0,                   0,               5.619
              0.6915,             0.32441,             0.34351,             0.18819,            0.035805,           0.0063222,            0.011835,             0.01399,             0.01045,              0.8772,             0.00052,               1.752,                0.95,             0.09413,             0.03992,             0.46388,              1.0692,             0.58635,              1.0534,                 0.2,              4.0629,                   0,             0.02125,             0.43427,             0.35548,                   0,             0.12109,             0.41994,                   0,                   0,                   0,                 0.5,             0.99017,                   0,                   0,              4.4212
             0.68582,             0.34407,             0.35033,             0.19085,            0.030006,            0.011561,            0.011975,             0.01367,                0.01,             0.81201,             0.00057,                1.97,                0.95,             0.07844,             0.03196,             0.42333,              1.1796,             0.86215,              1.1413,                 0.2,              5.1496,                   0,             0.02125,             0.49122,             0.36185,                   0,             0.11759,             0.34271,                   0,                   0,                   0,                 0.5,             0.73842,                   0,                   0,               3.134
             0.72952,             0.31309,             0.34787,             0.19123,            0.036359,            0.011715,            0.017135,              0.0114,                0.01,              0.8573,             0.00061,              1.7114,              0.8187,             0.08169,             0.03673,             0.65046,              1.0145,             0.63992,              1.5583,                 0.2,              5.3924,                   0,              0.0244,             0.40233,             0.42558,                   0,             0.10041,             0.34644,                   0,                   0,                   0,                 0.5,             0.80078,                   0,                   0,              3.2569
             0.71173,             0.31229,             0.32843,             0.18032,            0.034563,            0.011974,            0.017207,             0.01268,             0.01146,             0.88154,             0.00055,              1.5233,                0.95,             0.07986,             0.03722,             0.56811,              1.3592,             0.84852,              1.3227,                 0.2,              4.5898,                   0,             0.02209,             0.55424,             0.42728,                   0,             0.14008,             0.34644,                   0,                   0,                   0,                 0.5,             0.85424,                   0,                   0,              3.7963
             0.69542,             0.33699,             0.35938,             0.20374,            0.039174,           0.0091436,            0.015525,             0.01213,              0.0101,             0.86357,             0.00063,              1.4608,             0.92963,             0.06585,             0.04262,             0.56799,              1.2124,             0.73647,             0.92643,                 0.2,              4.9063,                   0,             0.02125,             0.58116,             0.33416,                   0,             0.11812,             0.25828,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,                   2
             0.68539,              0.3364,             0.35174,             0.20603,            0.042231,            0.010435,            0.011592,             0.01455,                0.01,             0.85822,              0.0005,              1.9318,             0.88597,             0.07438,              0.0461,             0.45004,              1.1868,             0.78896,              1.1419,                 0.2,              5.0133,                   0,             0.01997,             0.57635,             0.32632,                   0,             0.10743,             0.34644,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              4.4734
             0.69671,             0.34297,             0.35164,             0.19795,            0.037603,           0.0092952,            0.011319,             0.01424,                0.01,             0.85832,             0.00057,              1.8538,                0.95,             0.08227,             0.04107,             0.46071,              1.0765,             0.78896,              1.0221,                 0.2,               4.676,                   0,             0.02125,             0.53272,             0.33571,                   0,             0.09811,             0.32439,                   0,                   0,                   0,                 0.5,             0.80481,                   0,                   0,              3.7028
             0.71894,             0.33772,             0.36303,             0.20732,             0.03618,           0.0096825,            0.011447,             0.01452,                0.01,             0.85926,             0.00054,              1.8251,             0.91279,             0.08511,             0.04019,             0.46388,              1.0829,             0.79798,              1.0452,                 0.2,              4.6568,                   0,             0.02125,             0.53354,             0.34038,                   0,             0.10511,             0.35892,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,               4.068
             0.71221,             0.32239,             0.35172,              0.1927,            0.032701,           0.0088341,            0.011081,             0.01657,             0.01064,             0.84628,             0.00052,              1.8395,             0.89799,             0.09648,             0.03454,               0.392,              1.1337,             0.90321,             0.80441,                 0.2,              4.6568,                   0,             0.02149,             0.63536,             0.23928,                   0,             0.08923,             0.36975,                   0,                   0,                   0,                 0.5,             0.56522,                   0,                   0,              5.4495
             0.73286,             0.33275,             0.36281,             0.20465,            0.043817,            0.010607,            0.011692,             0.01003,              0.0106,             0.83166,             0.00063,              1.8291,                0.95,             0.08518,             0.04822,             0.44805,              1.1075,             0.85662,              1.0171,                 0.2,              4.9751,                   0,             0.02205,             0.51414,             0.39351,                   0,                 0.1,              0.3537,                   0,                   0,                   0,                 0.5,             0.93024,                   0,                   0,              3.7963
             0.64351,              0.3295,             0.33807,             0.19412,            0.044666,           0.0091766,            0.011484,             0.01524,                0.01,             0.86211,             0.00054,              2.1982,             0.73633,             0.06967,             0.05016,             0.40897,              1.2263,              0.8708,              1.0367,                 0.2,              3.8173,                   0,             0.01348,             0.55424,              0.4208,                   0,             0.10372,             0.42632,                   0,                   0,                   0,                 0.5,              0.8186,                   0,                   0,              2.1419
             0.69885,             0.33792,             0.36418,             0.20409,            0.036579,           0.0092752,            0.011857,             0.01353,                0.01,             0.86173,             0.00053,              1.8291,             0.92013,             0.08169,             0.03992,             0.46306,              1.1262,             0.79003,              1.0539,                 0.2,              4.5833,                   0,             0.02136,             0.56669,             0.33571,                   0,             0.10432,             0.34306,                   0,                   0,                   0,                 0.5,             0.87084,                   0,                   0,              3.7963
             0.66589,              0.3432,             0.34087,             0.18912,            0.037462,           0.0096756,            0.013894,             0.01417,             0.01121,             0.82847,              0.0006,              1.6738,                0.95,               0.074,             0.04091,             0.58147,              1.0245,             0.74009,              1.2846,                 0.2,              4.4424,                   0,             0.02024,             0.55424,             0.31975,                   0,             0.10372,             0.30457,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              2.6651
             0.67046,             0.32311,             0.34823,             0.19273,            0.029342,           0.0092656,            0.012401,             0.01542,                0.01,             0.89446,             0.00058,              1.8291,                0.95,             0.07871,             0.03192,             0.46388,              1.0322,             0.78896,              1.1069,                 0.2,              4.4066,                   0,             0.02268,             0.55424,             0.38754,                   0,             0.10406,             0.30332,                   0,                   0,                   0,                 0.5,             0.85722,                   0,                   0,              4.0832
             0.69877,             0.33587,             0.34724,              0.1913,             0.03665,           0.0086377,            0.012663,              0.0136,             0.01033,             0.88277,             0.00054,              1.7342,                0.95,             0.08455,             0.03992,             0.45094,              1.1075,              0.7769,             0.93791,                 0.2,              4.5245,                   0,             0.01991,             0.55424,             0.33571,                   0,             0.09484,             0.34644,                   0,                   0,                   0,                 0.5,             0.90631,                   0,                   0,              3.7578
              0.6705,             0.32921,             0.34703,             0.19006,            0.034911,           0.0090968,            0.012517,              0.0143,             0.01014,             0.86233,             0.00054,              1.8291,                0.95,             0.08169,             0.03852,             0.47025,              1.1075,             0.79544,             0.98437,                 0.2,              4.8631,                   0,             0.02003,             0.57609,             0.34466,                   0,             0.10372,             0.33481,                   0,                   0,                   0,                 0.5,             0.89598,                   0,                   0,              3.4773
             0.66238,             0.32954,             0.32814,             0.18405,            0.040208,            0.010346,            0.013006,             0.01424,                0.01,             0.89926,             0.00054,              1.8291,             0.74062,             0.08288,             0.04267,             0.43866,              1.2495,             0.88786,              1.0346,                 0.2,              4.4542,                   0,             0.02125,             0.55424,             0.33571,                   0,             0.09807,             0.31736,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.3933
