               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   6,            0.047801,            0.021168,            0.014536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078629,           0.0078629,           0.0078629
                   7,            0.045913,            0.020858,            0.013066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063214,           0.0063214,           0.0063214
                   8,            0.044155,            0.020245,            0.012188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00478,             0.00478,             0.00478
                   9,            0.042973,              0.0204,            0.011641,              0.6631,              0.3439,             0.34413,             0.18673,            0.041382,            0.011463,            0.012173,           0.0032386,           0.0032386,           0.0032386
                   0,            0.059461,            0.018673,            0.031527,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072959,           0.0072959,            0.047893
                   1,            0.049204,            0.016874,            0.021156,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012389,            0.012389,            0.012389
                   2,            0.046968,            0.016394,            0.019078,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012389,            0.012389,            0.012389
                   3,            0.043535,            0.016208,            0.017846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011028,            0.011028,            0.011028
                   4,            0.041568,            0.015544,            0.016226,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096662,           0.0096662,           0.0096662
                   5,            0.039782,            0.015081,            0.014588,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008305,            0.008305,            0.008305
                   6,            0.038361,            0.014836,            0.013841,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069438,           0.0069438,           0.0069438
                   7,            0.037098,            0.014849,            0.013127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055825,           0.0055825,           0.0055825
                   8,            0.035667,             0.01479,            0.011661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042213,           0.0042213,           0.0042213
                   9,            0.034501,            0.014399,            0.010892,             0.70754,              0.3314,             0.35544,             0.20127,            0.034908,           0.0086978,            0.012579,             0.00286,             0.00286,             0.00286
                   0,            0.069826,             0.01701,            0.026202,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092182,           0.0092182,            0.035054
                   1,            0.053233,            0.014884,            0.017766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01195,             0.01195,             0.01195
                   2,            0.048738,            0.013974,             0.01449,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01195,             0.01195,             0.01195
                   3,            0.045128,            0.013261,            0.012589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010641,            0.010641,            0.010641
                   4,            0.042771,            0.012915,             0.01129,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093312,           0.0093312,           0.0093312
                   5,            0.040865,            0.012521,            0.010598,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080216,           0.0080216,           0.0080216
                   6,            0.039394,            0.012416,           0.0099243,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006712,            0.006712,            0.006712
                   7,            0.037784,            0.012239,           0.0091606,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054024,           0.0054024,           0.0054024
                   8,            0.036416,            0.012104,           0.0086401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040928,           0.0040928,           0.0040928
                   9,            0.035459,            0.011755,           0.0084523,             0.67673,             0.33815,             0.35147,             0.20167,            0.035682,           0.0067596,            0.009019,           0.0027832,           0.0027832,           0.0027832
                   0,            0.081184,            0.019718,            0.032968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073898,           0.0073898,             0.04878
                   1,            0.069705,            0.018249,            0.024098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012497,            0.012497,            0.012497
                   2,             0.06597,            0.017434,             0.02188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012497,            0.012497,            0.012497
                   3,            0.061863,            0.017061,            0.020118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011124,            0.011124,            0.011124
                   4,            0.059315,            0.016404,            0.018958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097506,           0.0097506,           0.0097506
                   5,             0.05641,            0.016329,            0.017348,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083775,           0.0083775,           0.0083775
                   6,            0.054481,            0.016075,            0.016188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070044,           0.0070044,           0.0070044
                   7,            0.052837,            0.015539,            0.014989,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056312,           0.0056312,           0.0056312
                   8,            0.050585,            0.015401,            0.013968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042581,           0.0042581,           0.0042581
                   9,            0.048294,            0.014967,            0.012929,             0.70682,             0.34343,             0.35755,             0.19826,             0.04836,           0.0086932,            0.012934,            0.002885,            0.002885,            0.002885
                   0,            0.063027,            0.020674,            0.031939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078008,           0.0078008,              0.0446
                   1,            0.052115,             0.01853,            0.021473,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012822,            0.012822,            0.012822
                   2,            0.049053,            0.018286,            0.019539,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012822,            0.012822,            0.012822
                   3,            0.045774,            0.017761,            0.017753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011413,            0.011413,            0.011413
                   4,            0.043542,            0.017141,            0.016466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010005,            0.010005,            0.010005
                   5,            0.041552,            0.016742,            0.014873,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085964,           0.0085964,           0.0085964
                   6,            0.040217,            0.016406,            0.013785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007188,            0.007188,            0.007188
                   7,            0.038853,            0.016399,            0.012992,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057796,           0.0057796,           0.0057796
                   8,            0.037126,            0.016227,            0.011634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043712,           0.0043712,           0.0043712
                   9,            0.035927,            0.015889,            0.010885,             0.71736,             0.33278,             0.36548,              0.2074,            0.035935,           0.0096121,            0.011686,           0.0029628,           0.0029628,           0.0029628
                   0,            0.042923,            0.012662,            0.027426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010696,            0.010696,            0.041106
                   1,            0.035664,            0.011091,            0.019738,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014489,            0.014489,            0.014489
                   2,            0.033634,            0.010756,            0.018057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014489,            0.014489,            0.014489
                   3,            0.031186,            0.010486,            0.016196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012898,            0.012898,            0.012898
                   4,             0.02988,            0.010094,            0.014719,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011307,            0.011307,            0.011307
                   5,            0.028574,            0.010197,            0.013557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097162,           0.0097162,           0.0097162
                   6,             0.02762,           0.0097481,            0.012435,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081253,           0.0081253,           0.0081253
                   7,            0.026854,           0.0097606,            0.011636,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065344,           0.0065344,           0.0065344
                   8,            0.025616,            0.009571,            0.011079,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049434,           0.0049434,           0.0049434
                   9,            0.024863,           0.0095178,            0.010085,             0.68605,             0.30229,             0.32105,             0.18653,            0.024421,           0.0056889,            0.011761,           0.0033525,           0.0033525,           0.0033525
                   0,            0.067585,            0.019072,            0.026134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064984,           0.0064984,            0.041374
                   1,            0.053917,            0.016801,            0.017676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010715,            0.010715,            0.010715
                   2,             0.05113,            0.015772,            0.015053,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010715,            0.010715,            0.010715
                   3,            0.047633,            0.015425,              0.0135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095407,           0.0095407,           0.0095407
                   4,            0.044835,            0.014937,            0.012151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008366,            0.008366,            0.008366
                   5,            0.043037,            0.014681,            0.011154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071913,           0.0071913,           0.0071913
                   6,            0.041426,            0.014595,            0.010709,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060166,           0.0060166,           0.0060166
                   7,            0.039588,            0.014074,           0.0098687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004842,            0.004842,            0.004842
                   8,            0.038642,            0.014017,           0.0098695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036673,           0.0036673,           0.0036673
                   9,            0.037046,            0.013775,           0.0090103,             0.72844,             0.31091,             0.34693,             0.19701,            0.037252,           0.0084971,            0.010096,           0.0024926,           0.0024926,           0.0024926
                   0,            0.066541,            0.021014,            0.024855,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007662,            0.007662,            0.061885
                   1,            0.056555,            0.018639,            0.017918,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013815,            0.013815,            0.028456
                   2,            0.054001,            0.017724,            0.016119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014572,            0.014572,            0.014572
                   3,             0.05161,            0.017355,            0.014795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.014572,            0.014572,            0.014572
                   4,             0.04843,            0.016608,            0.013163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012774,            0.012774,            0.012774
                   5,            0.046017,            0.016647,            0.012465,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010975,            0.010975,            0.010975
                   6,            0.044169,            0.016189,            0.011737,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091758,           0.0091758,           0.0091758
                   7,            0.042249,            0.015957,            0.010593,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007377,            0.007377,            0.007377
                   8,            0.040343,            0.015658,           0.0096812,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055782,           0.0055782,           0.0055782
                   9,            0.038857,            0.015498,           0.0091978,             0.68318,             0.32147,             0.33234,             0.18179,            0.038347,            0.010042,           0.0098296,           0.0037794,           0.0037794,           0.0037794
                   0,            0.062052,            0.021358,            0.031311,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080562,           0.0080562,            0.043704
                   1,            0.051751,            0.019133,            0.021002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012587,            0.012587,            0.012587
                   2,              0.0484,            0.018941,            0.018847,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012587,            0.012587,            0.012587
                   3,            0.045509,            0.018482,             0.01731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011204,            0.011204,            0.011204
                   4,             0.04297,            0.017895,            0.015827,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098209,           0.0098209,           0.0098209
                   5,            0.041569,            0.017873,            0.014476,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084379,           0.0084379,           0.0084379
                   6,            0.039476,             0.01721,            0.013426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070548,           0.0070548,           0.0070548
                   7,             0.03836,            0.017104,            0.012765,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056718,           0.0056718,           0.0056718
                   8,            0.036628,            0.017054,              0.0114,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042888,           0.0042888,           0.0042888
                   9,            0.035744,            0.016277,            0.010636,             0.70237,             0.33186,             0.35419,             0.20044,            0.036264,           0.0098713,             0.01125,           0.0029058,           0.0029058,           0.0029058
                   0,             0.06015,            0.020443,            0.029452,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077993,           0.0077993,            0.050154
                   1,            0.049922,            0.018304,            0.019802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013938,            0.013938,            0.013938
                   2,            0.047516,            0.017855,            0.018235,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013938,            0.013938,            0.013938
                   3,            0.044228,            0.017387,            0.016324,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012407,            0.012407,            0.012407
                   4,            0.042122,            0.016976,            0.015141,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010875,            0.010875,            0.010875
                   5,            0.040182,            0.016967,            0.013793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093439,           0.0093439,           0.0093439
                   6,             0.03873,            0.016378,            0.013036,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078124,           0.0078124,           0.0078124
                   7,            0.037061,            0.016274,            0.012167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062808,           0.0062808,           0.0062808
                   8,            0.035693,            0.016217,            0.011178,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047493,           0.0047493,           0.0047493
                   9,            0.034379,            0.015514,            0.010452,             0.71319,             0.33047,             0.36253,             0.20082,            0.034806,           0.0091736,            0.010421,           0.0032178,           0.0032178,           0.0032178
                   0,            0.063969,            0.024922,            0.027967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097274,           0.0097274,            0.034105
                   1,            0.055364,            0.023589,            0.020798,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013272,            0.013272,            0.013272
                   2,            0.052825,            0.023208,            0.019438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013272,            0.013272,            0.013272
                   3,            0.050299,            0.022771,            0.018116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011813,            0.011813,            0.011813
                   4,            0.048032,            0.022695,            0.016406,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010355,            0.010355,            0.010355
                   5,            0.045855,            0.022417,             0.01508,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088969,           0.0088969,           0.0088969
                   6,            0.044477,            0.021695,            0.014418,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074386,           0.0074386,           0.0074386
                   7,            0.042952,            0.021361,            0.013744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059804,           0.0059804,           0.0059804
                   8,            0.041908,            0.021237,            0.013061,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045221,           0.0045221,           0.0045221
                   9,            0.040085,            0.020689,            0.011758,             0.64054,             0.31175,             0.31292,             0.16617,             0.04082,            0.011723,            0.011949,           0.0030638,           0.0030638,           0.0030638
                   0,            0.068672,            0.021999,            0.028895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077828,           0.0077828,            0.044735
                   1,            0.057125,            0.019901,            0.019875,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01283,             0.01283,             0.01283
                   2,            0.054013,            0.019423,            0.017807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01283,             0.01283,             0.01283
                   3,            0.050422,            0.018668,            0.015962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01142,             0.01142,             0.01142
                   4,            0.047488,            0.018441,            0.014637,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010011,            0.010011,            0.010011
                   5,             0.04561,            0.018173,            0.013655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008601,            0.008601,            0.008601
                   6,            0.043906,            0.017861,            0.012594,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071912,           0.0071912,           0.0071912
                   7,            0.042351,            0.017745,            0.011959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057814,           0.0057814,           0.0057814
                   8,            0.040681,            0.017581,               0.011,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043717,           0.0043717,           0.0043717
                   9,             0.03969,            0.016816,            0.010603,             0.69504,             0.35226,             0.35593,             0.20368,            0.040049,           0.0098819,            0.010517,           0.0029619,           0.0029619,           0.0029619
                   0,            0.064954,            0.023184,            0.038648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065122,           0.0065122,            0.029886
                   1,            0.049829,            0.020983,            0.023628,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010974,            0.010974,            0.010974
                   2,            0.045497,             0.02044,            0.020272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010974,            0.010974,            0.010974
                   3,            0.041998,            0.019841,            0.018229,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097684,           0.0097684,           0.0097684
                   4,            0.039646,            0.018941,            0.016873,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085625,           0.0085625,           0.0085625
                   5,            0.037684,            0.018595,            0.014946,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073567,           0.0073567,           0.0073567
                   6,            0.036013,            0.018706,            0.014159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061509,           0.0061509,           0.0061509
                   7,             0.03509,            0.018404,            0.013116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049451,           0.0049451,           0.0049451
                   8,            0.033512,            0.017993,            0.011885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037393,           0.0037393,           0.0037393
                   9,            0.032468,             0.01752,             0.01151,             0.71211,             0.33224,             0.36326,             0.20573,            0.032656,            0.010572,            0.011914,           0.0025334,           0.0025334,           0.0025334
                   0,            0.069299,             0.02392,            0.030215,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070008,           0.0070008,            0.047109
                   1,            0.057687,            0.021472,            0.019803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01229,             0.01229,             0.01229
                   2,            0.054921,            0.021013,            0.017929,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01229,             0.01229,             0.01229
                   3,            0.051185,            0.020475,            0.016354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010939,            0.010939,            0.010939
                   4,            0.048504,            0.019771,            0.015138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095889,           0.0095889,           0.0095889
                   5,            0.046289,            0.019231,            0.013717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082386,           0.0082386,           0.0082386
                   6,             0.04447,             0.01891,            0.012793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068882,           0.0068882,           0.0068882
                   7,            0.042977,            0.018945,            0.012129,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055378,           0.0055378,           0.0055378
                   8,            0.041258,            0.018695,            0.010853,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041875,           0.0041875,           0.0041875
                   9,            0.040166,            0.018331,            0.010209,              0.7383,             0.33773,             0.37654,             0.21841,             0.04055,            0.011248,             0.01076,           0.0028371,           0.0028371,           0.0028371
                   0,            0.061755,              0.0205,            0.031092,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077782,           0.0077782,            0.044848
                   1,            0.052197,            0.018427,            0.021106,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01283,             0.01283,             0.01283
                   2,            0.049024,            0.018018,            0.018822,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01283,             0.01283,             0.01283
                   3,            0.045644,            0.017725,            0.017622,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01142,             0.01142,             0.01142
                   4,            0.043427,            0.017068,             0.01602,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010011,            0.010011,            0.010011
                   5,             0.04154,              0.0166,            0.014927,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008601,            0.008601,            0.008601
                   6,            0.040056,            0.016385,            0.013625,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071912,           0.0071912,           0.0071912
                   7,            0.038537,            0.016335,            0.012982,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057814,           0.0057814,           0.0057814
                   8,            0.036985,            0.016152,            0.011415,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043717,           0.0043717,           0.0043717
                   9,            0.035846,            0.015796,            0.010824,             0.73596,             0.33159,             0.36674,             0.21144,            0.036266,           0.0095683,            0.011106,           0.0029619,           0.0029619,           0.0029619
                   0,            0.092823,            0.018467,            0.032526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01539,             0.01539,             0.01539
                   1,            0.084073,            0.017964,             0.02758,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01539,             0.01539,             0.01539
                   2,            0.079867,            0.018017,              0.0251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013869,            0.013869,            0.013869
                   3,            0.076195,            0.018072,            0.023241,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012348,            0.012348,            0.012348
                   4,            0.074095,            0.017815,             0.02187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010828,            0.010828,            0.010828
                   5,            0.071236,            0.017443,             0.02031,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0093068,           0.0093068,           0.0093068
                   6,            0.069979,            0.017117,            0.019917,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007786,            0.007786,            0.007786
                   7,            0.067999,            0.017268,            0.018924,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062652,           0.0062652,           0.0062652
                   8,            0.065441,            0.017119,            0.017584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047444,           0.0047444,           0.0047444
                   9,            0.064068,            0.016768,            0.016908,              0.5404,             0.21704,             0.20146,            0.085664,            0.064417,            0.012372,            0.015826,           0.0032237,           0.0032237,           0.0032237
