               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.036543,            0.015272,           0.0064885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057965,           0.0057965,           0.0057965
                  54,            0.036357,             0.01558,           0.0066439,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056784,           0.0056784,           0.0056784
                  55,            0.035718,            0.015536,           0.0065865,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055602,           0.0055602,           0.0055602
                  56,            0.035488,            0.015289,           0.0060437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054421,           0.0054421,           0.0054421
                  57,            0.035689,            0.015166,           0.0062052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053239,           0.0053239,           0.0053239
                  58,            0.035637,            0.015234,           0.0062832,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052058,           0.0052058,           0.0052058
                  59,            0.035275,            0.014892,           0.0056378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050877,           0.0050877,           0.0050877
                  60,            0.035208,            0.015047,           0.0060674,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049695,           0.0049695,           0.0049695
                  61,            0.035112,            0.014846,           0.0056549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048514,           0.0048514,           0.0048514
                  62,            0.034929,            0.014659,           0.0058018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                  63,            0.034321,            0.014522,           0.0054549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046151,           0.0046151,           0.0046151
                  64,            0.034716,             0.01476,           0.0054595,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044969,           0.0044969,           0.0044969
                  65,            0.034245,            0.014558,           0.0055917,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043788,           0.0043788,           0.0043788
                  66,            0.034202,            0.014729,           0.0051663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042606,           0.0042606,           0.0042606
                  67,            0.034059,            0.014555,            0.005397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041425,           0.0041425,           0.0041425
                  68,            0.034234,            0.014368,           0.0054423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040244,           0.0040244,           0.0040244
                  69,            0.033889,            0.014605,           0.0055091,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039062,           0.0039062,           0.0039062
                  70,            0.033671,            0.014225,           0.0050817,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037881,           0.0037881,           0.0037881
                  71,            0.033337,            0.014496,           0.0050178,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036699,           0.0036699,           0.0036699
                  72,            0.033224,            0.014108,           0.0047492,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035518,           0.0035518,           0.0035518
                  73,            0.033132,            0.014259,           0.0048185,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034336,           0.0034336,           0.0034336
                  74,             0.03253,            0.013895,           0.0045911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033155,           0.0033155,           0.0033155
                  75,            0.032698,            0.013926,           0.0045451,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031974,           0.0031974,           0.0031974
                  76,            0.032116,             0.01409,           0.0046786,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030792,           0.0030792,           0.0030792
                  77,            0.032315,            0.013954,           0.0042906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029611,           0.0029611,           0.0029611
                  78,            0.031791,            0.013758,            0.004123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028429,           0.0028429,           0.0028429
                  79,            0.031601,            0.013799,            0.004345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027248,           0.0027248,           0.0027248
                  80,            0.031683,            0.013579,           0.0041876,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026066,           0.0026066,           0.0026066
                  81,            0.031484,            0.013516,            0.004258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024885,           0.0024885,           0.0024885
                  82,            0.031294,            0.013465,           0.0042994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023703,           0.0023703,           0.0023703
                  83,            0.031215,            0.013682,            0.003783,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022522,           0.0022522,           0.0022522
                  84,            0.030655,            0.013384,            0.004083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021341,           0.0021341,           0.0021341
                  85,            0.030803,            0.013508,            0.004138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020159,           0.0020159,           0.0020159
                  86,            0.030862,            0.013635,           0.0038896,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018978,           0.0018978,           0.0018978
                  87,            0.030828,            0.013325,           0.0037738,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017796,           0.0017796,           0.0017796
                  88,            0.030457,            0.013416,           0.0035949,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016615,           0.0016615,           0.0016615
                  89,            0.030091,            0.013339,           0.0037438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015433,           0.0015433,           0.0015433
                  90,            0.029716,            0.012664,           0.0034726,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014252,           0.0014252,           0.0014252
                  91,            0.029788,            0.013169,           0.0033235,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001307,            0.001307,            0.001307
                  92,            0.029765,            0.012981,           0.0034269,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011889,           0.0011889,           0.0011889
                  93,            0.029626,            0.012933,           0.0031132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010708,           0.0010708,           0.0010708
                  94,            0.029309,            0.012819,           0.0031275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00095262,          0.00095262,          0.00095262
                  95,            0.029142,            0.013025,           0.0034332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00083447,          0.00083447,          0.00083447
                  96,            0.029101,            0.012797,           0.0031958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00071633,          0.00071633,          0.00071633
                  97,            0.028779,            0.012721,            0.003218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00059818,          0.00059818,          0.00059818
                  98,            0.028646,            0.012679,           0.0030525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048004,          0.00048004,          0.00048004
                  99,              0.0288,            0.012711,           0.0028931,             0.52729,             0.37014,             0.42212,             0.25909,            0.036901,           0.0087654,            0.015082,           0.0003619,           0.0003619,           0.0003619
                   0,            0.076004,            0.017733,            0.035334,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035463,           0.0035463,            0.073735
                   1,            0.059141,            0.015948,            0.023479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070262,           0.0070262,            0.042236
                   2,            0.057111,            0.014774,            0.020846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010436,            0.010436,            0.010666
                   3,            0.055544,            0.014186,            0.019382,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010353,            0.010353,            0.010353
                   4,            0.052867,            0.013998,            0.018334,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010353,            0.010353,            0.010353
                   5,            0.050854,            0.013829,            0.017013,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010247,            0.010247,            0.010247
                   6,            0.049293,            0.013616,            0.015859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010142,            0.010142,            0.010142
                   7,            0.048578,            0.013409,             0.01571,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010036,            0.010036,            0.010036
                   8,            0.048074,            0.013256,            0.014951,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099306,           0.0099306,           0.0099306
                   9,            0.047065,             0.01318,            0.014846,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098249,           0.0098249,           0.0098249
                  10,            0.045889,            0.012985,            0.013652,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097193,           0.0097193,           0.0097193
                  11,            0.045495,            0.012996,            0.013081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096137,           0.0096137,           0.0096137
                  12,             0.04493,             0.01309,             0.01346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009508,            0.009508,            0.009508
                  13,            0.044537,            0.012845,            0.012578,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094024,           0.0094024,           0.0094024
                  14,            0.044323,            0.012765,            0.012365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092968,           0.0092968,           0.0092968
                  15,            0.044076,            0.012742,            0.012015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091911,           0.0091911,           0.0091911
                  16,            0.043699,            0.012525,            0.011902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090855,           0.0090855,           0.0090855
                  17,            0.042832,            0.012414,            0.011517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089799,           0.0089799,           0.0089799
                  18,            0.042771,            0.012394,            0.010723,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088742,           0.0088742,           0.0088742
                  19,            0.042147,            0.012236,            0.011008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087686,           0.0087686,           0.0087686
                  20,             0.04218,            0.012247,            0.010806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008663,            0.008663,            0.008663
                  21,            0.041859,            0.012082,            0.010712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085573,           0.0085573,           0.0085573
                  22,            0.041642,            0.012516,            0.010259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084517,           0.0084517,           0.0084517
                  23,            0.041342,            0.012129,            0.010244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083461,           0.0083461,           0.0083461
                  24,            0.041082,            0.011951,           0.0098549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082404,           0.0082404,           0.0082404
                  25,            0.040954,            0.012186,           0.0095119,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081348,           0.0081348,           0.0081348
                  26,            0.040216,            0.011886,           0.0093558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080292,           0.0080292,           0.0080292
                  27,             0.04022,            0.011907,           0.0091562,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079235,           0.0079235,           0.0079235
                  28,            0.040126,             0.01204,           0.0089349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078179,           0.0078179,           0.0078179
                  29,            0.040048,            0.011828,           0.0089187,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077123,           0.0077123,           0.0077123
                  30,             0.03957,            0.011717,           0.0085793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076066,           0.0076066,           0.0076066
                  31,             0.03925,            0.011737,           0.0083112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007501,            0.007501,            0.007501
                  32,            0.038882,             0.01172,           0.0083812,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073954,           0.0073954,           0.0073954
                  33,            0.038674,            0.011473,           0.0081998,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072897,           0.0072897,           0.0072897
                  34,            0.039125,            0.011736,            0.008103,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071841,           0.0071841,           0.0071841
                  35,            0.038246,            0.011453,           0.0078621,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070785,           0.0070785,           0.0070785
                  36,            0.038091,            0.011319,           0.0074315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069728,           0.0069728,           0.0069728
                  37,            0.038059,            0.011611,           0.0078712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068672,           0.0068672,           0.0068672
                  38,            0.038094,            0.011474,           0.0072478,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067616,           0.0067616,           0.0067616
                  39,            0.037568,            0.011375,           0.0073728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066559,           0.0066559,           0.0066559
                  40,            0.037096,            0.011233,           0.0071268,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065503,           0.0065503,           0.0065503
                  41,            0.037083,            0.011233,           0.0066184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064447,           0.0064447,           0.0064447
                  42,            0.037198,            0.011157,           0.0068272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006339,            0.006339,            0.006339
                  43,            0.036953,             0.01113,           0.0068092,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062334,           0.0062334,           0.0062334
                  44,            0.036894,            0.011094,           0.0067674,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061278,           0.0061278,           0.0061278
                  45,            0.036396,            0.011215,           0.0064831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060221,           0.0060221,           0.0060221
                  46,            0.036397,            0.011014,           0.0065699,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059165,           0.0059165,           0.0059165
                  47,            0.036539,            0.011074,           0.0062277,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058109,           0.0058109,           0.0058109
                  48,            0.035675,            0.010899,           0.0059431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057052,           0.0057052,           0.0057052
                  49,            0.035446,            0.010861,           0.0061878,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055996,           0.0055996,           0.0055996
                  50,            0.035615,             0.01082,           0.0056776,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005494,            0.005494,            0.005494
                  51,            0.035372,            0.010815,           0.0058135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053884,           0.0053884,           0.0053884
                  52,            0.034876,            0.010904,           0.0057681,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052827,           0.0052827,           0.0052827
                  53,            0.034918,            0.010924,           0.0054557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051771,           0.0051771,           0.0051771
                  54,            0.034813,            0.010511,           0.0054955,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050715,           0.0050715,           0.0050715
                  55,            0.034925,            0.010578,           0.0057271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049658,           0.0049658,           0.0049658
                  56,            0.034783,            0.010802,           0.0053877,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048602,           0.0048602,           0.0048602
                  57,            0.034522,            0.010731,           0.0053039,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047546,           0.0047546,           0.0047546
                  58,            0.033978,            0.010432,           0.0052525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046489,           0.0046489,           0.0046489
                  59,            0.034079,            0.010516,            0.005049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045433,           0.0045433,           0.0045433
                  60,            0.034038,            0.010362,           0.0049139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044377,           0.0044377,           0.0044377
                  61,            0.033295,             0.01038,           0.0047258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004332,            0.004332,            0.004332
                  62,             0.03337,            0.010604,           0.0046495,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042264,           0.0042264,           0.0042264
                  63,            0.033545,            0.010357,           0.0049484,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041208,           0.0041208,           0.0041208
                  64,            0.033407,            0.010075,           0.0046602,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040151,           0.0040151,           0.0040151
                  65,             0.03302,            0.010394,           0.0046198,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039095,           0.0039095,           0.0039095
                  66,            0.032897,            0.010217,           0.0042671,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038039,           0.0038039,           0.0038039
                  67,            0.032746,            0.010104,           0.0044024,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036982,           0.0036982,           0.0036982
                  68,            0.032409,            0.010187,           0.0043611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035926,           0.0035926,           0.0035926
                  69,             0.03253,            0.010174,           0.0044793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003487,            0.003487,            0.003487
                  70,            0.031945,             0.01002,           0.0042412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033813,           0.0033813,           0.0033813
                  71,            0.031868,            0.010098,           0.0043147,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032757,           0.0032757,           0.0032757
                  72,            0.031652,            0.010073,           0.0038977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031701,           0.0031701,           0.0031701
                  73,            0.031667,            0.010062,           0.0040433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030644,           0.0030644,           0.0030644
                  74,            0.031561,           0.0098431,           0.0040008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029588,           0.0029588,           0.0029588
                  75,             0.03158,           0.0099197,           0.0041646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028532,           0.0028532,           0.0028532
                  76,            0.031315,           0.0099301,           0.0038163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027475,           0.0027475,           0.0027475
                  77,            0.031246,            0.009823,           0.0036143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026419,           0.0026419,           0.0026419
                  78,             0.03091,           0.0096937,           0.0036397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025363,           0.0025363,           0.0025363
                  79,            0.030932,           0.0096392,           0.0034055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024306,           0.0024306,           0.0024306
                  80,            0.030935,           0.0097154,            0.003401,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002325,            0.002325,            0.002325
                  81,            0.030506,           0.0097704,           0.0035958,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022194,           0.0022194,           0.0022194
                  82,             0.03033,            0.009586,           0.0033082,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021137,           0.0021137,           0.0021137
                  83,            0.030198,           0.0095883,           0.0032597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020081,           0.0020081,           0.0020081
                  84,            0.029876,            0.009552,           0.0031292,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019025,           0.0019025,           0.0019025
                  85,            0.029659,           0.0094307,           0.0033818,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017968,           0.0017968,           0.0017968
                  86,              0.0295,           0.0094284,           0.0032412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016912,           0.0016912,           0.0016912
                  87,             0.02953,           0.0094875,           0.0032695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015856,           0.0015856,           0.0015856
                  88,            0.029542,           0.0094461,            0.003117,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014799,           0.0014799,           0.0014799
                  89,            0.029468,            0.009334,           0.0028936,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013743,           0.0013743,           0.0013743
                  90,            0.029096,           0.0091852,           0.0032039,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012687,           0.0012687,           0.0012687
                  91,            0.028925,           0.0092125,           0.0029593,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001163,            0.001163,            0.001163
                  92,            0.028857,           0.0093177,           0.0028902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010574,           0.0010574,           0.0010574
                  93,             0.02868,           0.0093085,           0.0028228,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00095176,          0.00095176,          0.00095176
                  94,            0.028421,           0.0091032,           0.0027534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00084613,          0.00084613,          0.00084613
                  95,            0.028282,           0.0091725,           0.0028372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007405,           0.0007405,           0.0007405
                  96,            0.028357,           0.0091168,           0.0027764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063487,          0.00063487,          0.00063487
                  97,             0.02816,           0.0091814,           0.0028661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00052923,          0.00052923,          0.00052923
                  98,            0.028446,           0.0091938,           0.0027314,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004236,           0.0004236,           0.0004236
                  99,            0.027993,           0.0090646,            0.002809,             0.53688,             0.39268,             0.41492,             0.25495,            0.035305,           0.0063478,            0.012989,          0.00031797,          0.00031797,          0.00031797
                   0,            0.080604,            0.023538,            0.035684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055935,           0.0055935,             0.07092
                   1,            0.062489,            0.020028,            0.023928,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011082,            0.011082,            0.023367
                   2,             0.06108,            0.019684,            0.022251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012243,            0.012243,            0.012243
                   3,            0.057782,            0.018933,            0.020502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012243,            0.012243,            0.012243
                   4,            0.054975,            0.018576,             0.01869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012119,            0.012119,            0.012119
                   5,             0.05346,            0.018368,            0.017434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011996,            0.011996,            0.011996
                   6,            0.052192,            0.017998,            0.016879,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011872,            0.011872,            0.011872
